trial_type,ssd,observed_rt,ss_rt,outcome,participant_id
go,,640.48806843723,,go,44
stop,320.0,,343.908805953115,successful inhibition,44
go,,137.09251330945324,,go,45
go,,404.07043416804834,,go,45
go,,210.08422396983678,,go,45
go,,467.5273323718992,,go,45
stop,240.0,505.471699861106,169.80078503958714,stop-respond,45
go,,385.9516696408714,,go,45
go,,209.8577195826537,,go,45
go,,582.2732492759154,,go,45
go,,433.48948951306755,,go,45
stop,320.0,,208.10676516670526,successful inhibition,45
go,,383.0167348020306,,go,45
go,,420.0987790967567,,go,45
go,,649.504464442176,,go,45
go,,520.6325196134147,,go,45
stop,320.0,498.0012807355924,473.16479201939734,stop-respond,45
go,,525.9747388798747,,go,45
go,,787.4227298009664,,go,45
go,,323.11572314223173,,go,45
go,,410.3315727028151,,go,45
stop,80.0,544.8177644586126,413.7600995162466,stop-respond,45
go,,632.8613877762593,,go,45
go,,210.8732273512416,,go,45
go,,656.6144653488182,,go,45
go,,539.5310306381896,,go,45
stop,480.0,181.28689117122667,243.3778336882751,stop-respond,45
go,,252.3392113511043,,go,45
go,,52.96066577116159,,go,45
go,,127.31736572983522,,go,45
go,,733.7660844844305,,go,45
stop,480.0,394.78883888526843,226.31492175912257,stop-respond,45
go,,336.47208572810507,,go,45
go,,539.1206261225027,,go,45
go,,435.2830697503479,,go,45
go,,383.2097865505141,,go,45
stop,480.0,458.93161115101265,53.797366328268154,stop-respond,45
go,,160.51893758416776,,go,45
go,,354.60936690403986,,go,45
go,,285.3396405380191,,go,45
go,,345.52200817307835,,go,45
stop,320.0,506.5994948029544,866.4705784644888,stop-respond,45
go,,501.2989954161839,,go,45
go,,333.3041314346207,,go,45
go,,442.0259446704108,,go,45
go,,510.1634002851119,,go,45
stop,480.0,368.30403615582327,430.3009940736946,stop-respond,45
go,,282.1200710193047,,go,45
go,,368.79134847734133,,go,45
go,,402.8695550630292,,go,45
go,,927.8205908112698,,go,45
stop,160.0,137.00803026006798,494.06433153555736,stop-respond,45
go,,524.538648266221,,go,46
go,,650.0318785133724,,go,46
go,,571.7155108417774,,go,46
go,,440.76396253750397,,go,46
stop,480.0,,82.95453054361391,successful inhibition,46
go,,398.7918254724307,,go,46
go,,568.6238649853177,,go,46
go,,364.78401970835193,,go,46
go,,598.8729800353434,,go,46
stop,480.0,537.3701370677916,131.9223543416332,stop-respond,46
go,,435.0862250603262,,go,46
go,,375.5097331912225,,go,46
go,,557.8605399918581,,go,46
go,,374.74828141424894,,go,46
stop,400.0,,112.36450643887844,successful inhibition,46
go,,482.52866031253393,,go,46
go,,596.5280970047577,,go,46
go,,732.0206113276834,,go,46
go,,531.9830686134017,,go,46
stop,240.0,,282.5217355700056,successful inhibition,46
go,,518.3585545415993,,go,46
go,,699.5809905764415,,go,46
go,,631.1428783462892,,go,46
go,,352.2482698529341,,go,46
stop,160.0,337.22250350075296,111.93127220544159,stop-respond,46
go,,688.2771535428108,,go,46
go,,454.9409030864661,,go,46
go,,273.74989023017383,,go,46
go,,635.0923862379191,,go,46
stop,240.0,,90.26840331957501,successful inhibition,46
go,,428.0008308220032,,go,46
go,,690.3112093033043,,go,46
go,,612.1235767703563,,go,46
go,,664.6021173917151,,go,46
stop,480.0,261.62761726589804,116.66278633497765,stop-respond,46
go,,525.5341099254271,,go,46
go,,628.4475852699155,,go,46
go,,637.5755085223917,,go,46
go,,654.9865129413952,,go,46
stop,80.0,546.6043439666627,116.7942735579852,stop-respond,46
go,,633.8377174364919,,go,46
go,,489.5418764331897,,go,46
go,,348.6703134006286,,go,46
go,,381.0744951825523,,go,46
stop,480.0,465.53952713011046,152.82589455893398,stop-respond,46
go,,705.3948528465409,,go,46
go,,555.9845602953296,,go,46
go,,528.3518599795877,,go,46
go,,727.8113116424837,,go,46
stop,320.0,475.0199485893553,163.86640629194474,stop-respond,46
go,,604.6177712320687,,go,47
go,,771.6017917783108,,go,47
go,,450.8506969317499,,go,47
go,,325.2446784492312,,go,47
stop,400.0,,137.9381624652928,successful inhibition,47
go,,703.7973419078685,,go,47
go,,686.6468125811668,,go,47
go,,605.0155698525366,,go,47
go,,673.5210875206072,,go,47
stop,80.0,,226.7552552887952,successful inhibition,47
go,,781.1055516210527,,go,47
go,,588.2524714983583,,go,47
go,,798.0275756648243,,go,47
go,,827.0749955329468,,go,47
stop,80.0,,393.6089687806624,successful inhibition,47
go,,699.821144426417,,go,47
go,,464.0931176477186,,go,47
go,,526.5653009798821,,go,47
go,,794.226954718511,,go,47
stop,400.0,392.7182010891813,248.35071370970553,stop-respond,47
go,,1156.5353036965287,,go,47
go,,486.3064172775627,,go,47
go,,490.1910633433871,,go,47
go,,481.1899023436932,,go,47
stop,320.0,,234.98299199853375,successful inhibition,47
go,,1167.0662189911611,,go,47
go,,623.7016333675649,,go,47
go,,355.93175071891255,,go,47
go,,1032.8419063389576,,go,47
stop,160.0,,218.48958349864554,successful inhibition,47
go,,611.974973733012,,go,47
go,,502.35037248747045,,go,47
go,,616.412319499957,,go,47
go,,463.60935928908987,,go,47
stop,240.0,234.09945819983523,296.9368060523485,stop-respond,47
go,,575.5921147296717,,go,47
go,,616.947556860866,,go,47
go,,375.94802992622294,,go,47
go,,614.8189558121276,,go,47
stop,160.0,,220.46853912755745,successful inhibition,47
go,,662.8533051117006,,go,47
go,,316.6720385898129,,go,47
go,,747.5356822044926,,go,47
go,,481.12053328255837,,go,47
stop,480.0,470.10886707645534,299.0985092658108,stop-respond,47
go,,519.4536992792907,,go,47
go,,539.0111161729627,,go,47
go,,415.96688064083787,,go,47
go,,456.9478052377383,,go,47
stop,160.0,,173.73471145163433,successful inhibition,47
go,,447.5203696050207,,go,48
go,,684.1268320950944,,go,48
go,,692.9445594428911,,go,48
go,,292.51265498668914,,go,48
stop,160.0,523.7737686741228,450.5430314171715,stop-respond,48
go,,449.34166034512253,,go,48
go,,456.6718639899639,,go,48
go,,451.65184550492086,,go,48
go,,507.3319144129064,,go,48
stop,320.0,569.7468754954557,314.2594830166158,stop-respond,48
go,,617.1726803234073,,go,48
go,,559.7551331828013,,go,48
go,,643.4251016373627,,go,48
go,,397.3009801841515,,go,48
stop,480.0,338.7870816649413,311.4009546615062,stop-respond,48
go,,524.7624260948971,,go,48
go,,532.9198141017818,,go,48
go,,442.3564248399299,,go,48
go,,533.0904343010734,,go,48
stop,320.0,588.1529472399695,392.0321962586907,stop-respond,48
go,,496.26093112892016,,go,48
go,,919.4574930998797,,go,48
go,,389.5239483318079,,go,48
go,,392.4119171288627,,go,48
stop,320.0,555.7070834304412,330.56039061271684,stop-respond,48
go,,293.70249370131467,,go,48
go,,475.8619599843885,,go,48
go,,309.71639643429114,,go,48
go,,582.7634194427193,,go,48
stop,480.0,388.5426612952988,350.3599798935527,stop-respond,48
go,,508.8486653725671,,go,48
go,,556.514457685989,,go,48
go,,487.3290761988054,,go,48
go,,490.07373146939926,,go,48
stop,240.0,,267.2723078667689,successful inhibition,48
go,,651.4797484756895,,go,48
go,,389.87168829686937,,go,48
go,,415.68905537448,,go,48
go,,511.1698430685805,,go,48
stop,160.0,,324.78771883999514,successful inhibition,48
go,,391.0137842072424,,go,48
go,,598.8054456404068,,go,48
go,,321.0055131117978,,go,48
go,,444.27243893586535,,go,48
stop,160.0,447.67821913022937,366.2136323622416,stop-respond,48
go,,522.4124397431633,,go,48
go,,280.6333075049845,,go,48
go,,668.663089587925,,go,48
go,,534.6546728184081,,go,48
stop,320.0,508.8147382953997,397.3709195885418,stop-respond,48
go,,575.8860309549071,,go,49
go,,686.3844679996515,,go,49
go,,831.7373179488225,,go,49
go,,697.504593781527,,go,49
stop,160.0,463.4099020206281,104.40595174105029,stop-respond,49
go,,560.5470160129504,,go,49
go,,850.7086852362154,,go,49
go,,881.8744430464033,,go,49
go,,620.2039215249551,,go,49
stop,320.0,,129.9198103862113,successful inhibition,49
go,,532.2968296131421,,go,49
go,,722.7287506873139,,go,49
go,,657.2297248344412,,go,49
go,,671.0636267973124,,go,49
stop,160.0,,98.45003861621215,successful inhibition,49
go,,481.7187860584932,,go,49
go,,870.4936180950817,,go,49
go,,434.46524998464287,,go,49
go,,567.19075997963,,go,49
stop,400.0,510.48407765350413,84.07901151628081,stop-respond,49
go,,500.5846879035956,,go,49
go,,689.0691960219829,,go,49
go,,479.1498604092022,,go,49
go,,527.0632138489824,,go,49
stop,160.0,,93.41903430400653,successful inhibition,49
go,,622.3987915356016,,go,49
go,,372.33170178328174,,go,49
go,,576.7808979950776,,go,49
go,,620.0704293745622,,go,49
stop,400.0,357.0992637260608,150.9406514535847,stop-respond,49
go,,774.5087330837443,,go,49
go,,591.4588395076357,,go,49
go,,691.6863889433092,,go,49
go,,758.2788453891662,,go,49
stop,320.0,561.2900261061053,214.42111123561943,stop-respond,49
go,,730.5681263920148,,go,49
go,,540.6455840854169,,go,49
go,,330.55885610166763,,go,49
go,,780.9924634322621,,go,49
stop,240.0,,66.36293543200864,successful inhibition,49
go,,491.9572008222357,,go,49
go,,560.25087469292,,go,49
go,,668.2720351522674,,go,49
go,,678.8945734086184,,go,49
stop,240.0,,197.9822807274595,successful inhibition,49
go,,370.7868565091356,,go,49
go,,610.3820959464679,,go,49
go,,604.3233034802885,,go,49
go,,577.2780278055093,,go,49
stop,160.0,,90.20052198047034,successful inhibition,49
go,,662.5341205421824,,go,50
go,,566.7720145351542,,go,50
go,,584.0738979030538,,go,50
go,,576.9741200645975,,go,50
stop,400.0,631.490653610367,306.56549316159544,stop-respond,50
go,,845.7601280653615,,go,50
go,,633.3787969121124,,go,50
go,,643.3592012933927,,go,50
go,,708.6882471357221,,go,50
stop,240.0,492.7065088687957,187.19206610902555,stop-respond,50
go,,681.3487647783915,,go,50
go,,733.3586892680219,,go,50
go,,705.5677273356106,,go,50
go,,845.9695071119604,,go,50
stop,320.0,650.6334739763292,255.095190690386,stop-respond,50
go,,657.8434895040111,,go,50
go,,734.5691932822714,,go,50
go,,597.1275247280792,,go,50
go,,590.2790917189403,,go,50
stop,400.0,684.4327343293023,276.5980635606568,stop-respond,50
go,,901.8902309182404,,go,50
go,,545.5478062015368,,go,50
go,,676.1523500811716,,go,50
go,,1000.9872611779357,,go,50
stop,160.0,991.6448115041553,217.4561255536376,stop-respond,50
go,,621.7223250314225,,go,50
go,,643.5235523007784,,go,50
go,,692.2139467872515,,go,50
go,,687.4248553487514,,go,50
stop,80.0,661.5589414706512,492.7510714450484,stop-respond,50
go,,544.4437948310737,,go,50
go,,594.6589972874822,,go,50
go,,706.6626256119059,,go,50
go,,754.2179049588917,,go,50
stop,80.0,520.191684008458,261.9802680026822,stop-respond,50
go,,670.9676262955245,,go,50
go,,818.0306670904181,,go,50
go,,632.8242145777815,,go,50
go,,508.5031435580247,,go,50
stop,400.0,,207.7012744416816,successful inhibition,50
go,,628.7387724941082,,go,50
go,,538.227885352521,,go,50
go,,659.0214798855927,,go,50
go,,708.4479063671132,,go,50
stop,320.0,643.1708182168607,406.4166129981023,stop-respond,50
go,,409.9858191357479,,go,50
go,,621.5492827800599,,go,50
go,,558.3333250892634,,go,50
go,,671.6715459453883,,go,50
stop,400.0,524.0022328967613,305.7877913370752,stop-respond,50
go,,574.3678918733067,,go,51
go,,589.0865169485769,,go,51
go,,292.8321946363526,,go,51
go,,845.4460163037303,,go,51
stop,320.0,698.7970523293436,273.35725387004084,stop-respond,51
go,,679.4616763811897,,go,51
go,,499.44276963315315,,go,51
go,,464.82306287944704,,go,51
go,,186.38545706791635,,go,51
stop,80.0,596.1647113866211,494.3779108686407,stop-respond,51
go,,731.2794783786804,,go,51
go,,690.527986473716,,go,51
go,,710.7539654862068,,go,51
go,,650.1952016749342,,go,51
stop,480.0,565.2666824602763,372.9089862318659,stop-respond,51
go,,161.80112577737515,,go,51
go,,388.5461764620065,,go,51
go,,396.248285776534,,go,51
go,,249.02935255811823,,go,51
stop,240.0,221.76640504202135,355.1002202416521,stop-respond,51
go,,448.7755097376918,,go,51
go,,676.2502937738138,,go,51
go,,410.57350560547536,,go,51
go,,376.97947581435153,,go,51
stop,160.0,,283.1665892602942,successful inhibition,51
go,,707.7982664532419,,go,51
go,,207.5691711114889,,go,51
go,,250.90010404922003,,go,51
go,,505.3895550233984,,go,51
stop,400.0,413.75483148076637,280.61794747345687,stop-respond,51
go,,769.5147410919519,,go,51
go,,672.9763401535636,,go,51
go,,402.769746289417,,go,51
go,,388.9339685801603,,go,51
stop,320.0,298.4722334995939,315.2899812782593,stop-respond,51
go,,443.4915045956545,,go,51
go,,622.4712969072356,,go,51
go,,730.4028224616902,,go,51
go,,804.8248365050501,,go,51
stop,160.0,593.6420612767397,278.1483621578886,stop-respond,51
go,,417.30801830414265,,go,51
go,,664.9980536453904,,go,51
go,,902.949123737382,,go,51
go,,340.16852741374595,,go,51
stop,320.0,223.7803863762274,248.25501631943575,stop-respond,51
go,,427.4172459357708,,go,51
go,,513.925918505405,,go,51
go,,572.8248694713275,,go,51
go,,426.0201514780393,,go,51
stop,160.0,,199.04571424109662,successful inhibition,51
go,,371.5860541442942,,go,52
go,,540.6506428060891,,go,52
go,,589.879857804339,,go,52
go,,761.7215578989023,,go,52
stop,240.0,526.7862912704705,167.2690972609848,stop-respond,52
go,,808.0084302942439,,go,52
go,,608.5489935385835,,go,52
go,,798.1468413915844,,go,52
go,,689.5108105725292,,go,52
stop,240.0,,173.4368345086451,successful inhibition,52
go,,516.9634704818097,,go,52
go,,561.8498349502994,,go,52
go,,626.72981280021,,go,52
go,,721.9685299346332,,go,52
stop,80.0,,195.93662550548578,successful inhibition,52
go,,707.0059421065926,,go,52
go,,455.3339151985346,,go,52
go,,819.6529324259682,,go,52
go,,631.5324634734992,,go,52
stop,400.0,575.9387429634859,258.2887519120533,stop-respond,52
go,,639.3320243371409,,go,52
go,,733.2894581039046,,go,52
go,,560.8345654911868,,go,52
go,,810.9406300174442,,go,52
stop,400.0,555.5743537656474,326.9537832620392,stop-respond,52
go,,739.5910513830643,,go,52
go,,1001.5558342501611,,go,52
go,,677.1968954095578,,go,52
go,,596.1517688041944,,go,52
stop,240.0,,196.884225962085,successful inhibition,52
go,,529.8620096819412,,go,52
go,,566.7445826017695,,go,52
go,,514.2801890114391,,go,52
go,,773.5719269142276,,go,52
stop,160.0,,126.84582733374972,successful inhibition,52
go,,708.3016034770702,,go,52
go,,1109.997574345896,,go,52
go,,521.3229727882971,,go,52
go,,1103.7919477808462,,go,52
stop,160.0,,149.2876334811017,successful inhibition,52
go,,425.3852157291818,,go,52
go,,502.93491725273276,,go,52
go,,403.57410225590274,,go,52
go,,609.3062948111918,,go,52
stop,400.0,,182.06793335470442,successful inhibition,52
go,,549.1862655018867,,go,52
go,,1019.041321712331,,go,52
go,,916.3909411056047,,go,52
go,,520.4533218962025,,go,52
stop,400.0,518.8171253828566,341.92376886711486,stop-respond,52
go,,453.90506995258806,,go,53
go,,471.13982511757337,,go,53
go,,496.05082176905404,,go,53
go,,442.7364983128474,,go,53
stop,320.0,486.2288463377836,179.64544154704691,stop-respond,53
go,,394.1539802349158,,go,53
go,,467.33731727949413,,go,53
go,,408.1155352082593,,go,53
go,,506.19796113354147,,go,53
stop,80.0,452.5126031776093,190.15186829889436,stop-respond,53
go,,383.26701886976934,,go,53
go,,458.1769354891765,,go,53
go,,636.9612426813819,,go,53
go,,527.3386998671401,,go,53
stop,160.0,452.69624633332955,192.38818719396863,stop-respond,53
go,,527.0012510286323,,go,53
go,,390.0380421915077,,go,53
go,,447.0844530500417,,go,53
go,,728.8167796081616,,go,53
stop,240.0,476.32063115050033,187.76820009003808,stop-respond,53
go,,533.0291544172554,,go,53
go,,500.2563225585843,,go,53
go,,496.3898039392963,,go,53
go,,434.287971988574,,go,53
stop,480.0,533.75615158307,184.60088515009244,stop-respond,53
go,,475.77512285798673,,go,53
go,,538.6313660249156,,go,53
go,,513.8541733707829,,go,53
go,,515.2260807812554,,go,53
stop,240.0,599.2923769061005,182.38442232135574,stop-respond,53
go,,560.2347371054238,,go,53
go,,507.86322444285446,,go,53
go,,565.4210684080971,,go,53
go,,666.2851644350992,,go,53
stop,160.0,355.4122337938467,200.04418470511445,stop-respond,53
go,,320.772081023723,,go,53
go,,363.95765956993694,,go,53
go,,530.1039844130806,,go,53
go,,474.4818954504076,,go,53
stop,320.0,507.52858790866327,177.84207800659917,stop-respond,53
go,,534.2672472151887,,go,53
go,,504.73569442349753,,go,53
go,,467.5316540550474,,go,53
go,,459.3080229309936,,go,53
stop,480.0,568.5343461177495,173.1904358236115,stop-respond,53
go,,538.85178322266,,go,53
go,,330.3828120909136,,go,53
go,,471.1199545015117,,go,53
go,,524.2051584826874,,go,53
stop,240.0,471.6614629353402,174.5279832336801,stop-respond,53
go,,682.5441009744322,,go,54
go,,857.2407391759032,,go,54
go,,757.2812198012873,,go,54
go,,612.0445694241371,,go,54
stop,80.0,,316.6852824905869,successful inhibition,54
go,,451.26043183321224,,go,54
go,,493.0643611288205,,go,54
go,,655.6654554585696,,go,54
go,,398.20630849728644,,go,54
stop,80.0,,340.2038163180126,successful inhibition,54
go,,488.0940907765593,,go,54
go,,749.4358683048238,,go,54
go,,263.54775910502883,,go,54
go,,452.16044073575733,,go,54
stop,240.0,433.5156386218766,326.92259865225327,stop-respond,54
go,,470.24041316520146,,go,54
go,,782.5796576222579,,go,54
go,,649.6488694439109,,go,54
go,,502.8774638977359,,go,54
stop,320.0,383.5849526183684,296.31999813501926,stop-respond,54
go,,888.9950299899078,,go,54
go,,622.0701470042206,,go,54
go,,702.6885270180336,,go,54
go,,631.0369196438631,,go,54
stop,240.0,,467.51370296729294,successful inhibition,54
go,,533.4807137030346,,go,54
go,,616.4090378759354,,go,54
go,,510.2394169625243,,go,54
go,,662.2503575936039,,go,54
stop,320.0,,132.56792084069966,successful inhibition,54
go,,597.650432516505,,go,54
go,,583.9024036899015,,go,54
go,,605.8263338941088,,go,54
go,,832.9520830005948,,go,54
stop,400.0,277.8687602874736,205.75292151209814,stop-respond,54
go,,758.1221679246911,,go,54
go,,720.5200311783028,,go,54
go,,662.6214860936966,,go,54
go,,1096.2312772348469,,go,54
stop,160.0,439.258653037854,365.8810004530816,stop-respond,54
go,,316.42194061650326,,go,54
go,,505.19737540602546,,go,54
go,,670.5292083958509,,go,54
go,,630.6527946930221,,go,54
stop,240.0,,274.97012312012373,successful inhibition,54
go,,699.3081580533918,,go,54
go,,458.69547368147835,,go,54
go,,647.1009122472185,,go,54
go,,491.77536330344196,,go,54
stop,160.0,,334.36414460597814,successful inhibition,54
go,,696.756972138947,,go,55
go,,424.87118668336456,,go,55
go,,611.9484325799879,,go,55
go,,546.2668599438342,,go,55
stop,240.0,753.5451733128467,200.03681264626812,stop-respond,55
go,,544.8097523060817,,go,55
go,,582.3060249366142,,go,55
go,,701.0827180823919,,go,55
go,,670.1576914637952,,go,55
stop,400.0,467.63998929335196,364.96563282627255,stop-respond,55
go,,568.5995637851967,,go,55
go,,603.8099882140563,,go,55
go,,771.8806743460934,,go,55
go,,477.9223326209476,,go,55
stop,160.0,598.7770401757242,509.6909775037627,stop-respond,55
go,,758.4303116664627,,go,55
go,,564.3914730108347,,go,55
go,,696.3636715029602,,go,55
go,,506.6059238425074,,go,55
stop,160.0,510.2156870375417,355.6349982947515,stop-respond,55
go,,636.6668328230721,,go,55
go,,619.0144935675144,,go,55
go,,524.4852959681896,,go,55
go,,958.4420283031299,,go,55
stop,480.0,443.5397901368149,298.4715214349118,stop-respond,55
go,,483.22482757650977,,go,55
go,,706.3711000313805,,go,55
go,,506.93732481865675,,go,55
go,,579.1025332401246,,go,55
stop,80.0,647.6382210943951,247.87125216047323,stop-respond,55
go,,616.539649746129,,go,55
go,,703.1243211307614,,go,55
go,,495.7819591858684,,go,55
go,,795.7906836717393,,go,55
stop,480.0,771.9449104835809,453.7169778313672,stop-respond,55
go,,773.0339194325331,,go,55
go,,987.5526645107668,,go,55
go,,623.2179170107821,,go,55
go,,774.1791802332752,,go,55
stop,480.0,391.1641295666873,313.4134154257943,stop-respond,55
go,,825.5476051936815,,go,55
go,,500.43157541681944,,go,55
go,,1172.418631386101,,go,55
go,,640.822213622016,,go,55
stop,240.0,628.322094703921,412.3057626595902,stop-respond,55
go,,624.5973107148312,,go,55
go,,793.2227319098511,,go,55
go,,594.0624910949649,,go,55
go,,863.444565374815,,go,55
stop,160.0,,242.89203699651992,successful inhibition,55
go,,760.5709746452756,,go,56
go,,770.9758311868757,,go,56
go,,432.4551777241543,,go,56
go,,462.81137704598734,,go,56
stop,320.0,891.3748474392273,358.5837704053981,stop-respond,56
go,,378.3608227602964,,go,56
go,,460.8125211496764,,go,56
go,,621.6464856972195,,go,56
go,,668.7659784472328,,go,56
stop,320.0,553.7248138258868,333.0894118218349,stop-respond,56
go,,667.3189398944404,,go,56
go,,252.36978669020468,,go,56
go,,660.3891394111052,,go,56
go,,805.5677576233245,,go,56
stop,160.0,478.7471480441134,365.1067245939975,stop-respond,56
go,,1126.779383216158,,go,56
go,,659.946421026181,,go,56
go,,404.2944642742799,,go,56
go,,733.3479442171354,,go,56
stop,400.0,414.86132344134865,269.08633169832325,stop-respond,56
go,,589.5768942892375,,go,56
go,,648.9342049984381,,go,56
go,,551.7825297360794,,go,56
go,,454.417307774651,,go,56
stop,320.0,677.8006274627413,223.6259766782585,stop-respond,56
go,,420.97268980219263,,go,56
go,,528.6157502248212,,go,56
go,,838.2704349300288,,go,56
go,,465.4806290421624,,go,56
stop,80.0,466.2858887823424,153.39570389307178,stop-respond,56
go,,815.1285744042651,,go,56
go,,507.42154434465544,,go,56
go,,622.7537896345552,,go,56
go,,577.6152923650529,,go,56
stop,320.0,517.8825618016691,321.90583054368403,stop-respond,56
go,,492.00555146129403,,go,56
go,,617.8317332910741,,go,56
go,,943.7485482742218,,go,56
go,,532.9056498750788,,go,56
stop,400.0,571.4342027874009,302.911702956151,stop-respond,56
go,,559.7053618809823,,go,56
go,,624.8631986104438,,go,56
go,,486.66727976574305,,go,56
go,,624.8123977333007,,go,56
stop,400.0,482.0582380108675,284.18695109654664,stop-respond,56
go,,948.7545475116898,,go,56
go,,627.5739662397791,,go,56
go,,562.4823007599862,,go,56
go,,614.1199074954164,,go,56
stop,240.0,680.7838365389949,521.2452150244151,stop-respond,56
go,,580.8930199782737,,go,57
go,,640.5944305867117,,go,57
go,,622.1563488874356,,go,57
go,,583.0508702332636,,go,57
stop,80.0,,202.3074993081833,successful inhibition,57
go,,475.39003800854823,,go,57
go,,509.44441835034354,,go,57
go,,532.1978097825427,,go,57
go,,842.4585124468047,,go,57
stop,240.0,692.4061844259322,163.61215358357748,stop-respond,57
go,,682.7101322890853,,go,57
go,,336.21142834228885,,go,57
go,,1009.505610827691,,go,57
go,,322.18858384113753,,go,57
stop,320.0,646.2527711218518,359.4778089759901,stop-respond,57
go,,555.6511350208442,,go,57
go,,450.6746486512288,,go,57
go,,644.5436452050965,,go,57
go,,282.03049236970026,,go,57
stop,240.0,,113.27059437923606,successful inhibition,57
go,,483.7202862087314,,go,57
go,,437.3616599409967,,go,57
go,,486.949687592856,,go,57
go,,462.41850754988826,,go,57
stop,320.0,501.0521548209341,132.70577487011175,stop-respond,57
go,,624.4472197948306,,go,57
go,,553.5915448073359,,go,57
go,,410.82196379380173,,go,57
go,,590.8956648228882,,go,57
stop,160.0,535.6947626706506,293.5086769347331,stop-respond,57
go,,632.26405412892,,go,57
go,,887.7996850250036,,go,57
go,,547.6330390955734,,go,57
go,,664.6380445313866,,go,57
stop,480.0,462.30708553800997,292.422548766626,stop-respond,57
go,,897.9117058916245,,go,57
go,,543.6916067407709,,go,57
go,,563.0720812260436,,go,57
go,,425.745918742521,,go,57
stop,240.0,,192.18679677883682,successful inhibition,57
go,,477.01551182545114,,go,57
go,,779.7621687328244,,go,57
go,,440.8672844326749,,go,57
go,,452.2547973356422,,go,57
stop,480.0,616.5860740032658,491.4180246779331,stop-respond,57
go,,504.3987691602842,,go,57
go,,325.9379773542243,,go,57
go,,511.2688030112156,,go,57
go,,702.3594456563676,,go,57
stop,80.0,891.0751473377375,339.5389935369511,stop-respond,57
go,,793.8963969255299,,go,58
go,,808.4533329689203,,go,58
go,,639.3816405239329,,go,58
go,,961.3208207863142,,go,58
stop,320.0,698.3711585657081,235.57368816617546,stop-respond,58
go,,589.8851753726672,,go,58
go,,532.7244931464985,,go,58
go,,541.9999336369372,,go,58
go,,798.6878164932623,,go,58
stop,80.0,562.7528397234651,261.337053853016,stop-respond,58
go,,1147.762425363033,,go,58
go,,317.7711281147448,,go,58
go,,709.8813246170241,,go,58
go,,566.9923702005059,,go,58
stop,160.0,786.1393038568483,234.27942515345254,stop-respond,58
go,,889.692629404972,,go,58
go,,731.798818549645,,go,58
go,,586.7846388001672,,go,58
go,,684.5854848129486,,go,58
stop,480.0,479.48189653558785,221.119379663807,stop-respond,58
go,,729.6000982482238,,go,58
go,,502.1180510323914,,go,58
go,,637.6926115854144,,go,58
go,,673.1081803222271,,go,58
stop,400.0,727.5734647728806,228.43456126983625,stop-respond,58
go,,718.4254850482013,,go,58
go,,700.6492545244661,,go,58
go,,727.7650282747675,,go,58
go,,524.2392240277261,,go,58
stop,240.0,584.4909461882663,243.74335206465022,stop-respond,58
go,,679.1249450115781,,go,58
go,,675.8454002855182,,go,58
go,,619.46829606305,,go,58
go,,626.6931486429639,,go,58
stop,480.0,476.06012917901944,241.50825461719393,stop-respond,58
go,,668.7877265375644,,go,58
go,,865.6573755550946,,go,58
go,,756.3218936380921,,go,58
go,,551.7286513434157,,go,58
stop,160.0,486.21361755348585,198.79786106578746,stop-respond,58
go,,582.702645126306,,go,58
go,,652.8408571270718,,go,58
go,,640.9854840475549,,go,58
go,,792.6646191123336,,go,58
stop,480.0,782.155470931607,242.37811537379037,stop-respond,58
go,,669.1090320077947,,go,58
go,,495.65343176197496,,go,58
go,,663.5713980320508,,go,58
go,,910.9651192113552,,go,58
stop,160.0,690.0694826189058,266.22869602692987,stop-respond,58
go,,632.590854567495,,go,59
go,,974.5589382741846,,go,59
go,,528.4273833635857,,go,59
go,,534.632946801269,,go,59
stop,480.0,380.0932055303761,290.30329741284766,stop-respond,59
go,,480.92538238505034,,go,59
go,,620.9407918036325,,go,59
go,,519.5254793588406,,go,59
go,,602.5342457315988,,go,59
stop,80.0,321.42881927024195,297.5042630932351,stop-respond,59
go,,390.4103924204668,,go,59
go,,339.01736003579407,,go,59
go,,508.15227157263934,,go,59
go,,584.7228756704376,,go,59
stop,320.0,,276.4308760165287,successful inhibition,59
go,,529.1436786106667,,go,59
go,,451.18444614973487,,go,59
go,,398.8724862379414,,go,59
go,,584.520452937091,,go,59
stop,240.0,542.2503014183753,318.7505357147253,stop-respond,59
go,,444.84138801012,,go,59
go,,738.7482548644252,,go,59
go,,530.1362347217296,,go,59
go,,488.89584603609,,go,59
stop,400.0,463.3516589048912,260.9050193152666,stop-respond,59
go,,447.5847810529053,,go,59
go,,548.3251409088128,,go,59
go,,649.1027193857269,,go,59
go,,887.7965917852564,,go,59
stop,480.0,452.228265829799,404.4185613514869,stop-respond,59
go,,566.0668250079833,,go,59
go,,575.565889004306,,go,59
go,,556.0460172623482,,go,59
go,,597.6046842051273,,go,59
stop,320.0,407.49988748646285,261.66333468117557,stop-respond,59
go,,453.0627448363583,,go,59
go,,689.0907986562502,,go,59
go,,782.7884573893285,,go,59
go,,449.6189770479225,,go,59
stop,320.0,575.4268907240149,258.4419276982456,stop-respond,59
go,,559.9422789338579,,go,59
go,,618.6737708614103,,go,59
go,,476.5937383100817,,go,59
go,,510.6858548687891,,go,59
stop,240.0,613.1779586862915,194.3934929423674,stop-respond,59
go,,450.93477941632483,,go,59
go,,418.5036396112915,,go,59
go,,626.0241925262355,,go,59
go,,407.3180650381894,,go,59
